company_num,company_name,obs_date,comp_dissolved_date,company_status_modelled,label_modelled,model_risk_score,model_predicted_tier,company_status_now,actually_dissolved_now,outcome_agreement,company_age_years,nace_section_label,split
654254,FORWARD CONSULTING LIMITED,2022-12-31,2024-07-22,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.43,Unknown,train
654666,LEGS ELEVEN EVENTS LIMITED,2022-06-30,2023-10-14,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.9,Unknown,train
656575,MENG YAO LIMITED,2022-12-31,2024-07-22,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.32,Unknown,train
659535,OLIMPEX LIMITED,2022-10-31,2023-12-27,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,3.02,Unknown,train
660798,INTERNATIONAL WATER SOLUTIONS XZIOX LIMITED,2022-12-31,2024-11-22,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.12,Unknown,train
661715,DOCME TAVERNS LIMITED,2022-12-31,2024-09-30,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,3.08,Unknown,train
662971,MATCHBOX CONSULTING LIMITED,2022-11-30,2024-09-30,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.95,Unknown,train
673178,CWF PRODUCTIONS DESIGNATED ACTIVITY COMPANY,2022-12-30,2024-12-30,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,2.5,Unknown,train
668633,WOLFRINK LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,2.79,Unknown,train
672464,AUTOPUGG LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.54,Unknown,train
672786,NOEL BRANNIGAN CLEANING SERVICES LIMITED,2022-06-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,2.02,Unknown,train
676969,CLEVEDON VENTURES LIMITED,2022-12-31,2024-03-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.33,Unknown,train
680717,RAVENSBROOK TWO LIMITED,2022-08-31,2023-12-27,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,1.83,Unknown,train
686411,AMB-IANCE BEAUTY LIMITED,2022-12-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,1.93,Unknown,train
485022,SAINT AUGUSTINE UNIVERSITY FOUNDATION,2022-03-31,2023-12-11,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,11.83,Extraterritorial Organisations,train
484621,MONADEL LIMITED,2022-04-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,11.95,Extraterritorial Organisations,train
495045,RUSSFIELD LIMITED,2022-12-31,2024-11-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,11.87,Extraterritorial Organisations,train
496932,EASYSALE LIMITED,2022-08-30,2024-03-11,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,11.42,Extraterritorial Organisations,train
498176,FITZWILLIAM CAPITAL LIMITED,2022-04-30,2023-06-10,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,11.0,Extraterritorial Organisations,train
499093,CUBIT SEMICONDUCTOR LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,11.1,Extraterritorial Organisations,train
503811,WASTE WATER TREATMENT SOLUTIONS LIMITED,2022-10-31,2024-02-05,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,11.12,Extraterritorial Organisations,train
504242,PJ LANE CONSTRUCTION LIMITED,2022-12-31,2024-09-06,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,11.26,Extraterritorial Organisations,train
506636,MURRAY MURPHY LIMITED,2022-12-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,11.09,Extraterritorial Organisations,train
084075,MORAN'S AVOCA LIMITED,2022-12-31,,Liquidation,1.0,0.5365,MODERATE,Liquidation,1,consistent,41.44,Extraterritorial Organisations,train
087409,LIMERICK LAUNDRY & DRY-CLEANING SERVICES LIMITED,2022-03-31,,Liquidation,1.0,0.5955,MODERATE,Liquidation,1,consistent,40.16,Extraterritorial Organisations,train
111946,EAST OF EDEN LIMITED,2022-04-30,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,36.25,Extraterritorial Organisations,train
340567,QUALITY BAR SERVICES LIMITED,2022-03-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,21.03,Extraterritorial Organisations,train
341650,AERTECH SATELLITE COMMUNICATIONS LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,21.39,Extraterritorial Organisations,train
359557,GREENWAY RECYCLING LIMITED,2022-01-24,2023-07-29,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,19.5,Extraterritorial Organisations,train
363730,PRESENCE COMMUNICATIONS LIMITED,2022-02-28,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,19.29,Extraterritorial Organisations,train
370881,INSTITUTE FOR POWERFUL PROFESSIONAL SOLUTIONS LIMITED,2022-04-30,2024-04-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,18.97,Extraterritorial Organisations,train
546139,CAVE BAR LIMITED,2022-08-31,,Dissolved PostMerger,1.0,0.8788,CRITICAL,Dissolved PostMerger,1,consistent,8.17,Extraterritorial Organisations,train
566890,KOYO DIGITAL DESIGNATED ACTIVITY COMPANY,2022-12-31,2023-08-12,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,7.36,Unknown,train
560604,INKSPO LIMITED,2022-12-31,2024-05-13,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,7.71,Extraterritorial Organisations,train
006010,VERITAS COMMUNICATIONS,2022-12-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,119.96,Extraterritorial Organisations,train
577690,KUSHNICK LIMITED,2022-02-22,2023-01-03,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,6.0,Unknown,train
315881,BLACK ICE LIMITED,2022-12-31,2023-08-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,23.09,Extraterritorial Organisations,train
321723,THUNDERS BAKERY LIMITED,2022-09-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,22.6,Extraterritorial Organisations,train
332121,D & L ENVIRONMENTAL SERVICES LIMITED,2022-12-31,2023-10-21,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,22.32,Extraterritorial Organisations,train
581382,JETAIR 13 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,6.68,Unknown,train
584318,AURIGA CALA LIMITED,2022-05-31,2024-05-17,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.96,Unknown,train
585690,APFA CONSULTANTS LIMITED,2022-06-30,2023-10-07,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,5.98,Unknown,train
586660,BYENORTH LIMITED,2022-12-31,2024-12-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.43,Unknown,train
591382,JETAIR 11 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,6.2,Unknown,train
591572,OFFICEBOX CONCEPTS LIMITED,2022-10-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,6.03,Unknown,train
595941,NATURA TREES LIMITED,2022-12-31,2023-09-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.98,Unknown,train
598016,MOUNTBELLEW GARDEN MAINTENANCE LIMITED,2022-12-31,2024-03-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.89,Unknown,train
607044,JIFG IRELAND UNLIMITED COMPANY,2022-09-30,2024-02-05,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,5.24,Unknown,train
606753,EVAN JOHNSON ENTERPRISES LIMITED,2022-06-30,2023-09-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.01,Unknown,train
606835,MINISO IRELAND LIMITED,2022-06-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,5.0,Unknown,train
612254,PMCB FINANCIAL SERVICES LIMITED,2022-12-31,2023-10-21,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.26,Unknown,train
069263,A. L. M. S. LIMITED,2022-12-31,2024-08-30,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,43.57,Extraterritorial Organisations,train
073675,ABRASIVES INDUSTRIAL SOLUTIONS LIMITED,2022-03-31,,Liquidation,1.0,0.5882,MODERATE,Liquidation,1,consistent,42.13,Extraterritorial Organisations,train
392634,CILL DARA ANIMAL COMPOUNDS LIMITED,2022-08-31,,Liquidation,1.0,0.5882,MODERATE,Liquidation,1,consistent,17.86,Extraterritorial Organisations,train
393983,ELM SECURITIES (HOLDINGS) LIMITED,2022-09-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,17.85,Extraterritorial Organisations,train
403254,BROOK PHARMACY HOLDINGS LIMITED,2022-02-28,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,16.74,Extraterritorial Organisations,train
619719,MARKET STREET CONSULTANTS LIMITED,2022-12-31,2024-08-26,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,4.92,Unknown,train
623251,M WALSH FOOD EXPORTS LIMITED,2022-02-28,2023-02-25,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,3.94,Unknown,train
624275,PROJECT EXPEDITERS CONSULTING LIMITED,2022-03-31,2023-11-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.97,Unknown,train
628994,BONAVALLEY SOLAR LIMITED,2022-08-31,2024-02-05,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,4.19,Unknown,train
630034,COMERAGH ENGINEERING CONSULTANTS LIMITED,2022-07-31,2024-02-19,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.06,Unknown,train
631728,JEWELLERY HUT LIMITED,2022-06-30,2023-12-20,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.89,Unknown,train
631935,KW HOLIDAY LETTINGS LIMITED,2022-12-31,2024-08-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.38,Unknown,train
635121,HIGHCROSS HEALTH FOODS LIMITED,2022-12-31,2024-08-20,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.24,Unknown,train
639665,MELIUS FACILITIES MANAGEMENT AND CARPENTRY SERVICES LIMITED,2022-12-31,2024-06-17,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.05,Unknown,train
640384,DYNAMIC STRATEGY CONSULTANTS LIMITED,2022-12-31,2023-10-21,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.03,Unknown,train
648649,SYV TECHNOLOGIES LIMITED,2022-03-30,2023-12-04,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.93,Unknown,train
118353,DISTAVET LIMITED,2022-03-31,2023-12-20,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,35.36,Extraterritorial Organisations,train
120162,C.F.I. LIMITED,2022-01-31,2024-01-08,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,34.97,Extraterritorial Organisations,train
512258,FCEI LIMITED,2022-12-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,10.69,Extraterritorial Organisations,train
517775,TRAFFIC MANAGEMENT DESIGN LIMITED,2022-12-31,2023-09-16,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,10.28,Extraterritorial Organisations,train
518038,NURTURE ENTREPRENEURS LIMITED,2022-10-31,2023-07-15,Dissolved,1.0,0.5882,MODERATE,Dissolved,1,consistent,10.1,Extraterritorial Organisations,train
519723,ZEBA HAIRDRESSING LIMITED,2022-12-31,2023-09-09,Dissolved,1.0,0.75,HIGH,Dissolved,1,consistent,10.15,Extraterritorial Organisations,train
521465,BOULSA LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,9.21,Extraterritorial Organisations,train
527273,STACO LIMITED,2022-08-31,2024-03-09,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,9.31,Extraterritorial Organisations,train
541916,MALLINCKRODT IP UNLIMITED COMPANY,2022-12-30,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,8.75,Extraterritorial Organisations,train
537786,HCC MANUFACTURING LIMITED,2022-12-31,2024-09-02,Dissolved,1.0,0.763,HIGH,Dissolved,1,consistent,8.96,Extraterritorial Organisations,train
540274,THE SQUARE TABLE LIMITED,2022-02-28,2023-01-09,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,8.0,Extraterritorial Organisations,train
688743,SOLAR SAVERS ENERGY CONSULTANTS LIMITED,2022-03-28,2022-09-12,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.09,Unknown,train
694691,NEWTOWN ROVERS FOOTBALL CLUB COMPANY LIMITED BY GUARANTEE,2022-03-31,2024-02-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.9,Unknown,train
704897,CQS STRUCTURED INVESTMENTS I DESIGNATED ACTIVITY COMPANY,2022-12-31,2024-08-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.25,Unknown,train
690588,SPIKEMUR LIMITED,2022-03-31,2023-05-20,Dissolved,1.0,0.8355,CRITICAL,Dissolved,1,consistent,1.04,Unknown,train
690595,ZOO COMPETITIONS LIMITED,2022-09-16,2023-01-16,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
690709,SURF AND SEA WATERSPORTS IRELAND LIMITED,2022-09-18,2023-04-29,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
690866,AIGEAN MARINE SERVICES TEORANTA,2022-03-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,1.02,Unknown,train
692529,THE HOWRAD STUDIO LIMITED,2022-04-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,1.05,Unknown,train
693256,MULTI-ACTIVITY EDUCATIONAL CAMPS LIMITED,2022-12-31,2024-08-26,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,1.7,Unknown,train
695959,MRO ENGINEERING LIMITED,2022-04-30,2023-09-23,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,0.94,Unknown,train
696029,KYASSURU CONCEPTS LIMITED,2022-05-31,2024-03-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.03,Unknown,train
701803,RAYNEMILL LIFFEY VALLEY LIMITED,2022-09-30,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,1.12,Unknown,train
705837,GATEPOST LIMITED,2022-12-31,2024-01-15,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,1.22,Unknown,train
706450,STOIC CRAIC LIMITED,2022-12-31,2024-01-15,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,1.2,Unknown,train
707940,QUANTUM SYNERGY LIMITED,2022-10-31,2024-09-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.97,Unknown,train
709985,RC FITNESS 33 LIMITED,2022-12-31,2024-12-30,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.05,Unknown,train
715796,HATTANSIDE LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,0.78,Unknown,train
190504,FELVIEW LIMITED,2022-03-31,,Dissolved PostMerger,1.0,1.0,CRITICAL,Dissolved PostMerger,1,consistent,29.78,Extraterritorial Organisations,train
410781,WRIGHT GROUP BROKERS LIMITED,2022-09-30,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,16.88,Extraterritorial Organisations,train
413810,FERRYVALE LIMITED,2022-02-28,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,16.13,Extraterritorial Organisations,train
413813,PANDA PLAY CAFE LIMITED,2022-12-31,2024-10-07,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,16.96,Extraterritorial Organisations,train
425829,STEPHEN COGHLAN LIMITED,2022-08-31,2024-07-03,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,16.0,Extraterritorial Organisations,train
439467,MALLOW PAINT & MAINTENANCE LIMITED,2022-05-31,2023-12-20,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,15.06,Extraterritorial Organisations,train
439670,RENKAV LOGISTICS LIMITED,2022-04-30,2023-09-16,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,14.96,Extraterritorial Organisations,train
253426,NIGEL MOTORS LIMITED,2022-08-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,26.01,Extraterritorial Organisations,train
442675,EUROPAN LIMITED,2022-06-30,2024-03-27,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,14.99,Extraterritorial Organisations,train
454930,LITTLEWAVE FILM PRODUCTIONS LIMITED,2022-12-31,2024-12-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,14.78,Extraterritorial Organisations,train
455495,HENDERSON MOTORPARK LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,14.74,Extraterritorial Organisations,train
457638,RNT CATERING LIMITED,2022-05-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,14.03,Extraterritorial Organisations,train
462021,CIRCUIT 1 ENGINEERING LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,14.3,Extraterritorial Organisations,train
277704,MERLIN INTERNATIONAL DISTRIBUTION LIMITED,2022-07-31,2023-09-23,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,24.61,Extraterritorial Organisations,train
294695,ATTENTION DEFICIT DISORDER MID WEST SUPPORT COMMITTEE COMPANY LIMITED BY GUARANTEE,2022-03-31,2023-07-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,23.46,Extraterritorial Organisations,train
289056,AKITA CONSTRUCTION LIMITED,2022-04-30,2024-04-02,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,23.84,Extraterritorial Organisations,train
293260,BALLYCULLEN PHARMACY LIMITED,2022-05-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,23.72,Extraterritorial Organisations,train
656042,ZINWAY LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,3.34,Unknown,train
656585,OPPIDAN RECRUITMENT LIMITED,2022-12-31,2024-09-09,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.32,Unknown,train
665790,OC IRELAND PF SERVICES LIMITED,2022-03-31,2024-02-19,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.15,Unknown,train
668033,TONY LOWRY'S BAR LIMITED,2022-12-31,2024-10-14,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.82,Unknown,train
668945,SUPPLY FINANCE IE ASSETS LIMITED,2022-12-31,2024-07-10,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.77,Unknown,train
673350,THE FOGGER COMPANY IRELAND LIMITED,2022-12-31,2024-11-11,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,2.49,Unknown,train
673369,PROPERTY LEGAL ASSISTANCE LIMITED,2022-06-30,2024-04-22,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.99,Unknown,train
675813,NEC EU EXPRESS LIMITED,2022-08-31,2023-11-29,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,2.04,Unknown,train
677149,DYNAMIC AIRCRAFT TECHNICAL SOLUTIONS LIMITED,2022-02-28,2023-08-12,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.49,Unknown,train
677978,FORTUNA MAXIMA LIMITED,2022-12-31,2024-12-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.28,Unknown,train
683630,WESTEX FLOORING (IRELAND) LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,2.08,Unknown,train
687144,GOLDENOWL LIMITED,2022-07-31,2024-01-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.49,Unknown,train
076684,PRINT WORLD LIMITED,2022-01-31,,Liquidation,1.0,0.5955,MODERATE,Liquidation,1,consistent,41.53,Extraterritorial Organisations,train
380686,CORKANISK CONSTRUCTION LIMITED,2022-02-28,2024-01-08,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,18.11,Extraterritorial Organisations,train
386580,SIGMA PRINT & MEDIA MANAGEMENT LIMITED,2022-04-30,2023-10-14,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,17.93,Extraterritorial Organisations,train
396571,SATURNS INVESTMENTS EUROPE PUBLIC LIMITED COMPANY,2022-03-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,17.2,Extraterritorial Organisations,train
392419,LATITUDE KINSALE LIMITED,2022-12-31,2024-04-29,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,18.21,Extraterritorial Organisations,train
396513,DAVID MAHONEY HEATING & PLUMBING LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,17.95,Extraterritorial Organisations,train
617263,IEC SALES & SERVICE LIMITED,2022-12-31,2024-12-24,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,5.05,Unknown,train
626299,BESPOKE VANITIES LIMITED,2022-05-31,2023-08-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.06,Unknown,train
626653,CUTLERVALE LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,4.13,Unknown,train
628322,1 COURTBRACK LAND LIMITED,2022-11-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,4.47,Unknown,train
633772,DABBLEAM LIMITED,2022-12-31,2023-09-23,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.3,Unknown,train
635585,URSINIA LIMITED,2022-12-31,2024-11-18,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.22,Unknown,train
637247,GRASSROOTS SPORTS DEVELOPMENTS LIMITED,2022-12-31,2024-06-17,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.15,Unknown,train
639845,NEODRÓN LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,4.05,Unknown,train
644915,SIPHONIX LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.84,Unknown,train
644928,TILT-A-DOR LIMITED,2022-05-31,2023-12-20,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,3.25,Unknown,train
645647,REVOLUTION GAMES INTERACTIVE ENTERTAINMENT LIMITED,2022-02-28,2023-11-29,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.97,Unknown,train
647085,AFFINITY COMMUNICATIONS LIMITED,2022-08-31,2024-07-15,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.42,Unknown,train
647268,GRIDLINE CEILINGS LIMITED,2022-12-31,2023-08-26,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,3.75,Unknown,train
649761,LN HOME LIMITED,2022-04-30,2023-09-23,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.97,Unknown,train
650222,ABBEY WELL LIMITED,2022-04-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,2.95,Unknown,train
510643,"MERCYHURST COLLEGE, IRELAND",2022-05-31,2023-06-24,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,10.22,Extraterritorial Organisations,train
511092,JLV MANAGEMENT LIMITED,2022-12-31,2024-12-16,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,10.78,Extraterritorial Organisations,train
512938,SOLUTION EQUIPMENT LIMITED,2022-07-31,2023-08-26,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,10.23,Extraterritorial Organisations,train
515389,LAMBAY HOSPITALITY LIMITED,2022-06-30,2024-03-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,9.96,Extraterritorial Organisations,train
522334,RKKF SURGICAL,2022-12-31,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,9.97,Extraterritorial Organisations,train
516821,DUNGARVAN PAINTS AND D.I.Y. LIMITED,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,10.34,Extraterritorial Organisations,train
519755,DAUNTLESS AFRICA HOLDINGS LIMITED,2022-12-31,2024-06-24,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,10.15,Extraterritorial Organisations,train
525713,PAT LOWRY AUTO PARTS LIMITED,2022-04-30,,Liquidation,1.0,0.5111,MODERATE,Liquidation,1,consistent,9.07,Extraterritorial Organisations,train
535468,MEDICAL DEVICE REPROCESSING LIMITED,2022-12-31,2023-11-11,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,9.12,Extraterritorial Organisations,train
541555,DEPALMA WOODS LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,8.76,Extraterritorial Organisations,train
543107,WOLFE CYCLE SOLUTIONS LIMITED,2022-04-30,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,8.01,Extraterritorial Organisations,train
696276,IRELAND A STÓR LIMITED,2022-11-24,2023-07-08,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
701082,BADABOOMBADABABY LIMITED,2022-08-31,2024-03-04,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,1.08,Unknown,train
